pair,model,dose,lag,normalization,comparison,n_items,estimate,ci_low,ci_high,negative_rate
id_tl,gemma3_12b,1,2,sum,wrong_exact_minus_language,33,-4.21994498333802,-6.689755670906258,-1.9395891493433306,0.696969696969697
id_tl,gemma3_12b,1,2,sum,wrong_exact_minus_surface,33,-3.1992623212034674,-5.7968954855734465,-0.6580927790973407,0.696969696969697
id_tl,gemma3_12b,1,2,sum,wrong_exact_minus_masked,33,-2.147471024289244,-3.7884410771668624,-0.59670905353025,0.6363636363636364
id_tl,gemma3_12b,1,2,sum,wrong_masked_minus_language,33,-2.072473959048776,-4.262384011092206,-0.20725378290162422,0.6060606060606061
id_tl,gemma3_12b,1,2,sum,correct_exact_minus_language,33,25.325495661826967,19.860842146988286,30.91746782133183,0.030303030303030304
id_tl,gemma3_12b,1,8,mean,wrong_exact_minus_language,33,-3.6509778431722997,-5.6582872343796256,-1.906075631502196,0.8181818181818182
id_tl,gemma3_12b,1,8,mean,wrong_exact_minus_surface,33,-2.0739961399083384,-3.991832304335295,-0.2810437811900612,0.696969696969697
id_tl,gemma3_12b,1,8,mean,wrong_exact_minus_masked,33,-2.452893393244074,-3.648637868206441,-1.2827237344058384,0.7272727272727273
id_tl,gemma3_12b,1,8,mean,wrong_masked_minus_language,33,-1.1980844499282257,-3.12204804106582,0.34200205483657187,0.48484848484848486
id_tl,gemma3_12b,1,8,mean,correct_exact_minus_language,33,21.231259617988723,16.516076639471738,26.270298496979787,0.0
id_tl,gemma3_12b,1,8,sum,wrong_exact_minus_language,33,-4.392830062529935,-6.577181857917088,-2.4330670229357745,0.7575757575757576
id_tl,gemma3_12b,1,8,sum,wrong_exact_minus_surface,33,-1.6424864925028295,-3.799501713641053,0.6656608126220226,0.6060606060606061
id_tl,gemma3_12b,1,8,sum,wrong_exact_minus_masked,33,-2.8776643345810236,-4.3223512590816675,-1.4312272057416446,0.7272727272727273
id_tl,gemma3_12b,1,8,sum,wrong_masked_minus_language,33,-1.515165727948911,-3.441339545993833,0.0407046230191494,0.5757575757575758
id_tl,gemma3_12b,1,8,sum,correct_exact_minus_language,33,24.335094024884793,19.135061270445377,30.02112774847697,0.030303030303030304
id_tl,gemma3_12b,4,0,mean,wrong_exact_minus_language,33,-3.672408204915524,-5.4419109947915505,-1.963010282251172,0.7272727272727273
id_tl,gemma3_12b,4,0,mean,wrong_exact_minus_surface,33,-3.23637257762091,-6.765697521696601,0.0733124100406042,0.6666666666666666
id_tl,gemma3_12b,4,0,mean,wrong_exact_minus_masked,33,-1.610880840605012,-2.877940813802133,-0.3676012894145755,0.6666666666666666
id_tl,gemma3_12b,4,0,mean,wrong_masked_minus_language,33,-2.0615273643105123,-3.75733847036926,-0.32078124063087843,0.6060606060606061
id_tl,gemma3_12b,4,0,mean,correct_exact_minus_language,33,27.259399483599488,22.276382926106983,32.663692553052414,0.0
id_tl,gemma3_12b,4,0,sum,wrong_exact_minus_language,33,-3.9640129642564608,-6.125579011750938,-1.8193334167271547,0.7575757575757576
id_tl,gemma3_12b,4,0,sum,wrong_exact_minus_surface,33,-2.2182349695587726,-5.879926001411161,1.1825721343069506,0.6060606060606061
id_tl,gemma3_12b,4,0,sum,wrong_exact_minus_masked,33,-1.4654811206767617,-3.193310258182464,0.18658479426662822,0.6060606060606061
id_tl,gemma3_12b,4,0,sum,wrong_masked_minus_language,33,-2.498531843579699,-4.4742611737155435,-0.6273199692341608,0.6363636363636364
id_tl,gemma3_12b,4,0,sum,correct_exact_minus_language,33,32.19005087401654,27.08130022482534,37.84340784637075,0.0
id_tl,gemma3_12b,4,2,mean,wrong_exact_minus_language,33,-2.108117760405135,-3.816031310144348,-0.5911939793026473,0.6666666666666666
id_tl,gemma3_12b,4,2,mean,wrong_exact_minus_surface,33,-2.79047183040309,-5.890048975543543,0.472078684469593,0.5454545454545454
id_tl,gemma3_12b,4,2,mean,wrong_exact_minus_masked,33,-2.0361176439936655,-3.284283841859261,-0.8302766080903843,0.7272727272727273
id_tl,gemma3_12b,4,2,mean,wrong_masked_minus_language,33,-0.07200011641146954,-1.4177826603573824,1.3202962896615071,0.42424242424242425
id_tl,gemma3_12b,4,2,mean,correct_exact_minus_language,33,25.662086800940774,20.452470159281606,31.148966865770344,0.0
id_tl,gemma3_12b,4,2,sum,wrong_exact_minus_language,33,-2.4935275029989,-4.371199220159332,-0.647014777133354,0.7272727272727273
id_tl,gemma3_12b,4,2,sum,wrong_exact_minus_surface,33,-1.8158968210932058,-5.332459883182684,1.7805881784285909,0.5757575757575758
id_tl,gemma3_12b,4,2,sum,wrong_exact_minus_masked,33,-2.1554879175620787,-3.6927295672915177,-0.6907756728218929,0.6666666666666666
id_tl,gemma3_12b,4,2,sum,wrong_masked_minus_language,33,-0.33803958543682133,-1.8018499206505525,1.1483797803120293,0.48484848484848486
id_tl,gemma3_12b,4,2,sum,correct_exact_minus_language,33,29.835353616357512,24.26253698356259,36.032727894804864,0.0
id_tl,gemma3_12b,4,8,mean,wrong_exact_minus_language,33,-3.289125515280334,-5.113864703610042,-1.6631928925254307,0.7272727272727273
id_tl,gemma3_12b,4,8,mean,wrong_exact_minus_surface,33,-2.613322685693151,-5.121383468938945,-0.10083056754859612,0.6363636363636364
id_tl,gemma3_12b,4,8,mean,wrong_exact_minus_masked,33,-2.788451404418359,-3.9663280730492043,-1.632914137554173,0.696969696969697
id_tl,gemma3_12b,4,8,mean,wrong_masked_minus_language,33,-0.5006741108619749,-2.0880832499027195,0.8317112663097557,0.5151515151515151
id_tl,gemma3_12b,4,8,mean,correct_exact_minus_language,33,24.099356712105816,19.270338633260053,29.29334215083667,0.0
id_tl,gemma3_12b,4,8,sum,wrong_exact_minus_language,33,-3.876074579253327,-5.913075386384011,-1.9971440756215946,0.7272727272727273
id_tl,gemma3_12b,4,8,sum,wrong_exact_minus_surface,33,-1.8765112221131637,-4.70379295145703,0.7679753265238208,0.5757575757575758
id_tl,gemma3_12b,4,8,sum,wrong_exact_minus_masked,33,-3.2523446274078167,-4.710935033530183,-1.7958754194700197,0.6666666666666666
id_tl,gemma3_12b,4,8,sum,wrong_masked_minus_language,33,-0.6237299518455102,-2.211758217628195,0.7852950406140833,0.5757575757575758
id_tl,gemma3_12b,4,8,sum,correct_exact_minus_language,33,28.18798074968226,22.623481353923896,34.0986370680261,0.0
id_tl,gemma3_12b,8,0,mean,wrong_exact_minus_language,33,-3.875040557323673,-5.786039098802157,-2.0630668247502233,0.7272727272727273
id_tl,gemma3_12b,8,0,mean,wrong_exact_minus_surface,33,-2.4514164874042654,-5.785872074727442,0.7597451906162853,0.6060606060606061
id_tl,gemma3_12b,8,0,mean,wrong_exact_minus_masked,33,-2.256116981685133,-3.6945327186759447,-0.8331771135912299,0.696969696969697
id_tl,gemma3_12b,8,0,mean,wrong_masked_minus_language,33,-1.6189235756385394,-3.5863770201825185,0.3171330674620214,0.5454545454545454
id_tl,gemma3_12b,8,0,mean,correct_exact_minus_language,33,27.062409525354298,22.0452518732825,32.30917519154167,0.0
id_tl,gemma3_12b,8,0,sum,wrong_exact_minus_language,33,-4.4097763335819105,-6.6621904572231205,-2.0647688939036786,0.7575757575757576
id_tl,gemma3_12b,8,0,sum,wrong_exact_minus_surface,33,-1.3098794225485162,-4.949619269452524,2.192370838746951,0.5151515151515151
id_tl,gemma3_12b,8,0,sum,wrong_exact_minus_masked,33,-2.390236207859054,-4.2874264076389155,-0.5808680652671638,0.6363636363636364
id_tl,gemma3_12b,8,0,sum,wrong_masked_minus_language,33,-2.019540125722856,-4.147243469194898,0.09134058511451922,0.6060606060606061
id_tl,gemma3_12b,8,0,sum,correct_exact_minus_language,33,31.926657661130527,26.999617511399887,37.05136786395338,0.0
id_tl,gemma3_12b,8,2,mean,wrong_exact_minus_language,33,-2.3804908187417877,-4.082329854492017,-0.898024580870918,0.6666666666666666
id_tl,gemma3_12b,8,2,mean,wrong_exact_minus_surface,33,-1.6351112691653809,-4.784044682453642,1.6613638122755208,0.5454545454545454
id_tl,gemma3_12b,8,2,mean,wrong_exact_minus_masked,33,-2.143119132562512,-3.5424061976221504,-0.8615323422504875,0.7272727272727273
id_tl,gemma3_12b,8,2,mean,wrong_masked_minus_language,33,-0.23737168617927554,-1.3987256121767904,0.9282559221555743,0.42424242424242425
id_tl,gemma3_12b,8,2,mean,correct_exact_minus_language,33,25.651625197351237,20.53691333248616,31.400046335825373,0.0
id_tl,gemma3_12b,8,2,sum,wrong_exact_minus_language,33,-3.0032412048859634,-5.020915922926029,-1.0718609883703119,0.696969696969697
id_tl,gemma3_12b,8,2,sum,wrong_exact_minus_surface,33,-0.7777877445385623,-4.209824421106455,2.803624179832253,0.5454545454545454
id_tl,gemma3_12b,8,2,sum,wrong_exact_minus_masked,33,-2.4971009011055822,-4.222132377603063,-0.89414712065852,0.6666666666666666
id_tl,gemma3_12b,8,2,sum,wrong_masked_minus_language,33,-0.5061403037803812,-1.744920701014273,0.720976020454756,0.5151515151515151
id_tl,gemma3_12b,8,2,sum,correct_exact_minus_language,33,29.731099532718265,24.230774037600604,35.60790014104975,0.0
id_tl,gemma3_12b,8,8,mean,wrong_exact_minus_language,33,-3.236775773081745,-4.9106216679789325,-1.7131630982311574,0.7878787878787878
id_tl,gemma3_12b,8,8,mean,wrong_exact_minus_surface,33,-1.9196336105003755,-4.504974541769876,0.7068165673529033,0.7272727272727273
id_tl,gemma3_12b,8,8,mean,wrong_exact_minus_masked,33,-2.750733248063956,-3.87400888560682,-1.6418563254812566,0.7272727272727273
id_tl,gemma3_12b,8,8,mean,wrong_masked_minus_language,33,-0.4860425250177893,-1.9856332722949885,0.8099485151112057,0.42424242424242425
id_tl,gemma3_12b,8,8,mean,correct_exact_minus_language,33,24.34142635985548,19.4697541368744,29.676526864905192,0.0
id_tl,gemma3_12b,8,8,sum,wrong_exact_minus_language,33,-3.888214605364765,-5.837248270153588,-2.0832221535736943,0.7575757575757576
id_tl,gemma3_12b,8,8,sum,wrong_exact_minus_surface,33,-1.1150557297638222,-3.973302499511214,1.7448824737933553,0.696969696969697
id_tl,gemma3_12b,8,8,sum,wrong_exact_minus_masked,33,-3.4136974250149885,-4.822325527932403,-2.0491012999473965,0.7272727272727273
id_tl,gemma3_12b,8,8,sum,wrong_masked_minus_language,33,-0.4745171803497766,-2.0000268614704537,0.8758104141556858,0.42424242424242425
id_tl,gemma3_12b,8,8,sum,correct_exact_minus_language,33,28.396796606677665,22.9546318840259,34.263224144133204,0.0
id_tl,gemma3_4b,1,0,mean,wrong_exact_minus_language,33,-9.541830767792733,-13.979844261813119,-5.465204855310032,0.8484848484848485
id_tl,gemma3_4b,1,0,mean,wrong_exact_minus_surface,33,-2.057404749603434,-5.437217700259873,1.3077482283933817,0.5757575757575758
id_tl,gemma3_4b,1,0,mean,wrong_exact_minus_masked,33,-4.379350868420619,-7.94119374936757,-1.3545002194558924,0.7575757575757576
id_tl,gemma3_4b,1,0,mean,wrong_masked_minus_language,33,-5.162479899372116,-8.23872101514064,-2.248740882403925,0.8181818181818182
id_tl,gemma3_4b,1,0,mean,correct_exact_minus_language,33,25.164800963392764,18.9577275502693,31.857145161881576,0.06060606060606061
id_tl,gemma3_4b,1,0,sum,wrong_exact_minus_language,33,-10.95342596422768,-15.929567018410925,-6.166699033986892,0.8484848484848485
id_tl,gemma3_4b,1,0,sum,wrong_exact_minus_surface,33,-1.1381972886509064,-5.402219014002405,3.2325634505232768,0.5454545454545454
id_tl,gemma3_4b,1,0,sum,wrong_exact_minus_masked,33,-4.732639081832586,-9.078629949978186,-0.6538969256915166,0.696969696969697
id_tl,gemma3_4b,1,0,sum,wrong_masked_minus_language,33,-6.220786882395094,-9.595481367843847,-3.0152706522099466,0.7878787878787878
id_tl,gemma3_4b,1,0,sum,correct_exact_minus_language,33,30.858668003795724,23.0265198487224,39.152988311919295,0.06060606060606061
id_tl,gemma3_4b,1,2,mean,wrong_exact_minus_language,33,-7.634749404776702,-12.538314367160174,-3.2311695812828263,0.7272727272727273
id_tl,gemma3_4b,1,2,mean,wrong_exact_minus_surface,33,2.173701546944027,-1.2792920990423722,5.6384632367778105,0.42424242424242425
id_tl,gemma3_4b,1,2,mean,wrong_exact_minus_masked,33,-3.924825488985913,-7.058698028662244,-1.281299564190582,0.6060606060606061
id_tl,gemma3_4b,1,2,mean,wrong_masked_minus_language,33,-3.709923915790789,-6.641807001603373,-0.917187082496557,0.7575757575757576
id_tl,gemma3_4b,1,2,mean,correct_exact_minus_language,33,19.411997193639937,13.437494312475144,26.09125489452571,0.06060606060606061
id_tl,gemma3_4b,1,2,sum,wrong_exact_minus_language,33,-7.2893885260346,-12.568685282089493,-1.9749816195531358,0.696969696969697
id_tl,gemma3_4b,1,2,sum,wrong_exact_minus_surface,33,4.282649044369684,-0.2986937179209317,8.89373311126796,0.3333333333333333
id_tl,gemma3_4b,1,2,sum,wrong_exact_minus_masked,33,-3.9222361837440105,-7.549710388682362,-0.5775121954171542,0.6363636363636364
id_tl,gemma3_4b,1,2,sum,wrong_masked_minus_language,33,-3.367152342290589,-6.5950480882417075,-0.42463242926380923,0.7272727272727273
id_tl,gemma3_4b,1,2,sum,correct_exact_minus_language,33,24.32188615112595,16.503026610093606,32.178116782551456,0.06060606060606061
id_tl,gemma3_4b,1,8,mean,wrong_exact_minus_language,33,-5.388644471413555,-8.668516914486297,-2.4051703732398124,0.7272727272727273
id_tl,gemma3_4b,1,8,mean,wrong_exact_minus_surface,33,2.857062682860432,-0.15629204610983516,5.985846099221572,0.30303030303030304
id_tl,gemma3_4b,1,8,mean,wrong_exact_minus_masked,33,-3.375554549975222,-5.973706289087281,-0.9559142778423415,0.6666666666666666
id_tl,gemma3_4b,1,8,mean,wrong_masked_minus_language,33,-2.0130899214383327,-4.379504129990484,0.26590689156543024,0.6666666666666666
id_tl,gemma3_4b,1,8,mean,correct_exact_minus_language,33,12.984073227052166,7.187661419082848,19.458993470487695,0.21212121212121213
id_tl,gemma3_4b,1,8,sum,wrong_exact_minus_language,33,-5.80827153461569,-9.518170045845732,-2.2476797107092987,0.6666666666666666
id_tl,gemma3_4b,1,8,sum,wrong_exact_minus_surface,33,3.9994808904047012,0.3000933212662031,7.786936265310255,0.3939393939393939
id_tl,gemma3_4b,1,8,sum,wrong_exact_minus_masked,33,-3.9409165229863543,-7.0912687209421135,-1.1221030273224724,0.696969696969697
id_tl,gemma3_4b,1,8,sum,wrong_masked_minus_language,33,-1.8673550116293358,-4.672378030532237,0.9855457305908193,0.6666666666666666
id_tl,gemma3_4b,1,8,sum,correct_exact_minus_language,33,16.135840293082957,9.44016307695972,23.542226900657013,0.21212121212121213
id_tl,gemma3_4b,4,0,mean,wrong_exact_minus_language,33,-8.255251363985625,-12.825380179579511,-3.887499376782124,0.7575757575757576
id_tl,gemma3_4b,4,0,mean,wrong_exact_minus_surface,33,-2.9697589748084825,-6.898683572628908,0.7901830531154007,0.6060606060606061
id_tl,gemma3_4b,4,0,mean,wrong_exact_minus_masked,33,-3.266294660378745,-6.5996023408115105,0.071915216894524,0.6060606060606061
id_tl,gemma3_4b,4,0,mean,wrong_masked_minus_language,33,-4.98895670360688,-8.703088485714838,-1.5093700271664245,0.6363636363636364
id_tl,gemma3_4b,4,0,mean,correct_exact_minus_language,33,28.96238562713067,22.933843391349143,35.87602542532664,0.0
id_tl,gemma3_4b,4,0,sum,wrong_exact_minus_language,33,-8.401522910667348,-13.608764826867617,-3.1731002180043575,0.696969696969697
id_tl,gemma3_4b,4,0,sum,wrong_exact_minus_surface,33,-1.6905259092900167,-7.192597414666681,3.848013078709117,0.6060606060606061
id_tl,gemma3_4b,4,0,sum,wrong_exact_minus_masked,33,-2.9801635023591877,-7.138281785019419,1.3491057978695835,0.6060606060606061
id_tl,gemma3_4b,4,0,sum,wrong_masked_minus_language,33,-5.4213594083081595,-9.390337490657288,-1.4945580460639194,0.6363636363636364
id_tl,gemma3_4b,4,0,sum,correct_exact_minus_language,33,35.66561238129031,28.299543396152103,43.42648839065523,0.030303030303030304
id_tl,gemma3_4b,4,2,mean,wrong_exact_minus_language,33,-6.080968650416859,-10.706690798096965,-1.748938246981142,0.6666666666666666
id_tl,gemma3_4b,4,2,mean,wrong_exact_minus_surface,33,2.7426762355740224,-0.5008207960241027,6.126535439199373,0.42424242424242425
id_tl,gemma3_4b,4,2,mean,wrong_exact_minus_masked,33,-1.1937059492470738,-3.6500170373167555,1.177331596170883,0.5757575757575758
id_tl,gemma3_4b,4,2,mean,wrong_masked_minus_language,33,-4.887262701169785,-8.86877866911095,-1.3949269144809964,0.6666666666666666
id_tl,gemma3_4b,4,2,mean,correct_exact_minus_language,33,21.709719391398583,16.409481869844694,27.790198175544905,0.030303030303030304
id_tl,gemma3_4b,4,2,sum,wrong_exact_minus_language,33,-5.6763544113888535,-10.629939954072235,-0.5648898869576117,0.6060606060606061
id_tl,gemma3_4b,4,2,sum,wrong_exact_minus_surface,33,4.36343163348625,0.2329650165343827,8.852281594264761,0.3939393939393939
id_tl,gemma3_4b,4,2,sum,wrong_exact_minus_masked,33,-0.7842709335108697,-3.814957773093523,2.4236342379650675,0.5151515151515151
id_tl,gemma3_4b,4,2,sum,wrong_masked_minus_language,33,-4.892083477877984,-8.880179984295374,-1.2155531357430542,0.6666666666666666
id_tl,gemma3_4b,4,2,sum,correct_exact_minus_language,33,27.553242070120618,20.64063469624697,34.74981594243735,0.06060606060606061
id_tl,gemma3_4b,4,8,mean,wrong_exact_minus_language,33,-4.050925906331306,-6.998103014405669,-1.1726935827670737,0.7272727272727273
id_tl,gemma3_4b,4,8,mean,wrong_exact_minus_surface,33,4.350894482940379,1.1791105013727,8.043821723561091,0.21212121212121213
id_tl,gemma3_4b,4,8,mean,wrong_exact_minus_masked,33,-0.5171485558279197,-2.1899350270101534,1.2027651016281151,0.6060606060606061
id_tl,gemma3_4b,4,8,mean,wrong_masked_minus_language,33,-3.533777350503387,-6.106212149938624,-1.0881480910899988,0.7272727272727273
id_tl,gemma3_4b,4,8,mean,correct_exact_minus_language,33,16.158314545271974,10.89127593143194,22.12266590181512,0.09090909090909091
id_tl,gemma3_4b,4,8,sum,wrong_exact_minus_language,33,-4.153431192865934,-7.716677265271023,-0.5506665919282986,0.7272727272727273
id_tl,gemma3_4b,4,8,sum,wrong_exact_minus_surface,33,5.362360744052708,1.3799373611178123,9.775281891715887,0.2727272727272727
id_tl,gemma3_4b,4,8,sum,wrong_exact_minus_masked,33,-0.460485559217914,-2.7255651847882705,1.7768270240258774,0.6363636363636364
id_tl,gemma3_4b,4,8,sum,wrong_masked_minus_language,33,-3.6929456336480198,-6.670919333212077,-0.8425164842978121,0.7575757575757576
id_tl,gemma3_4b,4,8,sum,correct_exact_minus_language,33,20.535057063581366,13.948049586779918,27.770935952494085,0.12121212121212122
id_tl,gemma3_4b,8,0,mean,wrong_exact_minus_language,33,-8.426665431641485,-12.839860947415929,-4.419558080421397,0.7878787878787878
id_tl,gemma3_4b,8,0,mean,wrong_exact_minus_surface,33,-2.9060094984692326,-6.844067139257536,0.7747421249335749,0.5757575757575758
id_tl,gemma3_4b,8,0,mean,wrong_exact_minus_masked,33,-2.9954993550039064,-6.305071347884157,0.1948629532767485,0.6363636363636364
id_tl,gemma3_4b,8,0,mean,wrong_masked_minus_language,33,-5.431166076637579,-9.4146096363579,-1.5497824527238584,0.7272727272727273
id_tl,gemma3_4b,8,0,mean,correct_exact_minus_language,33,29.057519197125327,22.861172414300114,35.71666992688269,0.0
id_tl,gemma3_4b,8,0,sum,wrong_exact_minus_language,33,-9.103951637511217,-14.030763697003804,-4.431325348621281,0.8181818181818182
id_tl,gemma3_4b,8,0,sum,wrong_exact_minus_surface,33,-2.471475346120396,-7.567918256829531,2.4212215343397356,0.6363636363636364
id_tl,gemma3_4b,8,0,sum,wrong_exact_minus_masked,33,-3.2328285129198884,-7.0862152471042545,0.8269661729204887,0.5757575757575758
id_tl,gemma3_4b,8,0,sum,wrong_masked_minus_language,33,-5.871123124591329,-10.13718163880209,-1.6855675334252054,0.7272727272727273
id_tl,gemma3_4b,8,0,sum,correct_exact_minus_language,33,36.109648227352984,28.658025881027182,43.92835584558037,0.030303030303030304
id_tl,gemma3_4b,8,2,mean,wrong_exact_minus_language,33,-6.259870124370067,-10.46035652601216,-2.2368581669955545,0.6666666666666666
id_tl,gemma3_4b,8,2,mean,wrong_exact_minus_surface,33,1.9065746409350224,-1.4229444998556353,5.437683074624511,0.45454545454545453
id_tl,gemma3_4b,8,2,mean,wrong_exact_minus_masked,33,-1.6539606272739493,-4.0809200601630105,0.6658058628405603,0.5454545454545454
id_tl,gemma3_4b,8,2,mean,wrong_masked_minus_language,33,-4.6059094970961185,-8.398826621797387,-1.092882386941788,0.6060606060606061
id_tl,gemma3_4b,8,2,mean,correct_exact_minus_language,33,22.185538808857515,16.948015972412772,27.725268518275254,0.0
id_tl,gemma3_4b,8,2,sum,wrong_exact_minus_language,33,-6.359831686960233,-11.016368782966454,-1.8526601825504874,0.6060606060606061
id_tl,gemma3_4b,8,2,sum,wrong_exact_minus_surface,33,2.952150837663353,-1.2431214393172978,7.423645107583559,0.45454545454545453
id_tl,gemma3_4b,8,2,sum,wrong_exact_minus_masked,33,-1.3903344563930824,-4.32378026414441,1.4672562355779737,0.5151515151515151
id_tl,gemma3_4b,8,2,sum,wrong_masked_minus_language,33,-4.969497230567151,-8.92182146821023,-1.4699710606791436,0.6666666666666666
id_tl,gemma3_4b,8,2,sum,correct_exact_minus_language,33,27.836390333094943,21.460188846769533,34.21084093297161,0.030303030303030304
id_tl,gemma3_4b,8,8,mean,wrong_exact_minus_language,33,-4.593596559998607,-7.696643809883883,-1.5208836796226106,0.6666666666666666
id_tl,gemma3_4b,8,8,mean,wrong_exact_minus_surface,33,4.864684727868404,1.513663333729721,8.49856771287459,0.2727272727272727
id_tl,gemma3_4b,8,8,mean,wrong_exact_minus_masked,33,-1.284195123261518,-3.352137734041069,0.6271860044248484,0.6666666666666666
id_tl,gemma3_4b,8,8,mean,wrong_masked_minus_language,33,-3.3094014367370894,-6.091292811354453,-0.6417458469781923,0.6060606060606061
id_tl,gemma3_4b,8,8,mean,correct_exact_minus_language,33,15.930828628666474,10.451409239310658,22.102968856782624,0.06060606060606061
id_tl,gemma3_4b,8,8,sum,wrong_exact_minus_language,33,-4.673860207164773,-8.398251830853669,-0.7939423454276323,0.6363636363636364
id_tl,gemma3_4b,8,8,sum,wrong_exact_minus_surface,33,6.024583695322332,1.6922646123751872,10.642804123180772,0.36363636363636365
id_tl,gemma3_4b,8,8,sum,wrong_exact_minus_masked,33,-0.9445632117814525,-3.2644841790199277,1.3826567908265637,0.6363636363636364
id_tl,gemma3_4b,8,8,sum,wrong_masked_minus_language,33,-3.7292969953833204,-6.6681903901763935,-0.8739577335954619,0.696969696969697
id_tl,gemma3_4b,8,8,sum,correct_exact_minus_language,33,20.083075569886148,13.536335606635971,27.375485081090165,0.09090909090909091
id_tl,qwen25_7b,1,0,mean,wrong_exact_minus_language,33,-2.8305216846404644,-5.0215824027517755,-0.8565441976408747,0.6666666666666666
id_tl,qwen25_7b,1,0,mean,wrong_exact_minus_surface,33,0.3177336302958967,-1.8760337712161264,2.666738592712422,0.6060606060606061
id_tl,qwen25_7b,1,0,mean,wrong_exact_minus_masked,33,-0.9999228606395727,-2.5105965834765445,0.4425633352413888,0.6666666666666666
id_tl,qwen25_7b,1,0,mean,wrong_masked_minus_language,33,-1.8305988240008915,-3.5063290359545003,-0.343109154571401,0.6060606060606061
id_tl,qwen25_7b,1,0,mean,correct_exact_minus_language,33,10.486441800992136,8.151397308359833,12.89474866104465,0.06060606060606061
id_tl,qwen25_7b,1,0,sum,wrong_exact_minus_language,33,-3.487556391903181,-5.744657593702195,-1.4064515819670003,0.6363636363636364
id_tl,qwen25_7b,1,0,sum,wrong_exact_minus_surface,33,0.5136068280848902,-2.065177435802967,3.2598710910148463,0.5757575757575758
id_tl,qwen25_7b,1,0,sum,wrong_exact_minus_masked,33,-1.470194919818004,-2.9102413105697407,-0.12574737147555215,0.6666666666666666
id_tl,qwen25_7b,1,0,sum,wrong_masked_minus_language,33,-2.0173614720851774,-3.689889573334343,-0.41289840683748835,0.6363636363636364
id_tl,qwen25_7b,1,0,sum,correct_exact_minus_language,33,12.935274757776908,9.483091306729738,16.268142379031367,0.09090909090909091
id_tl,qwen25_7b,1,2,mean,wrong_exact_minus_language,33,-1.7801659695917127,-3.8004441200296935,-0.02167365137370159,0.6060606060606061
id_tl,qwen25_7b,1,2,mean,wrong_exact_minus_surface,33,0.31602198830412326,-1.0324911215187362,1.8026949324636166,0.6060606060606061
id_tl,qwen25_7b,1,2,mean,wrong_exact_minus_masked,33,0.04932545555866661,-0.8799028080101584,1.000600778417675,0.5454545454545454
id_tl,qwen25_7b,1,2,mean,wrong_masked_minus_language,33,-1.8294914251503793,-3.668897213821765,-0.2859075913022257,0.6363636363636364
id_tl,qwen25_7b,1,2,mean,correct_exact_minus_language,33,9.486838342311506,7.0989190588197255,12.211245754958775,0.030303030303030304
id_tl,qwen25_7b,1,2,sum,wrong_exact_minus_language,33,-2.465423590475423,-4.65409903393769,-0.5375600897523747,0.6666666666666666
id_tl,qwen25_7b,1,2,sum,wrong_exact_minus_surface,33,0.3906683348009365,-1.6860768125359142,2.4554020592273686,0.5757575757575758
id_tl,qwen25_7b,1,2,sum,wrong_exact_minus_masked,33,-0.3079562371625088,-1.3399324106963015,0.6711720465283635,0.6060606060606061
id_tl,qwen25_7b,1,2,sum,wrong_masked_minus_language,33,-2.1574673533129145,-4.110182389372493,-0.5392869855107821,0.6363636363636364
id_tl,qwen25_7b,1,2,sum,correct_exact_minus_language,33,11.664101944925909,8.35056049125556,15.162956694029553,0.06060606060606061
id_tl,qwen25_7b,1,8,mean,wrong_exact_minus_language,33,-1.493599809165973,-3.640894485685028,0.5222206900181109,0.6060606060606061
id_tl,qwen25_7b,1,8,mean,wrong_exact_minus_surface,33,0.9026924522387355,-0.6970481765105377,2.5892605918684444,0.5151515151515151
id_tl,qwen25_7b,1,8,mean,wrong_exact_minus_masked,33,-0.07343981520815886,-1.160506084281678,1.1326131420102645,0.5757575757575758
id_tl,qwen25_7b,1,8,mean,wrong_masked_minus_language,33,-1.420159993957814,-3.0613838391597255,-0.036063538454687315,0.5757575757575758
id_tl,qwen25_7b,1,8,mean,correct_exact_minus_language,33,9.096669830593534,6.599216503157037,11.97071717793605,0.030303030303030304
id_tl,qwen25_7b,1,8,sum,wrong_exact_minus_language,33,-2.226035925432207,-4.39680502980537,-0.2250311070351599,0.6363636363636364
id_tl,qwen25_7b,1,8,sum,wrong_exact_minus_surface,33,0.822273110064061,-1.0809131622211927,2.854619810799362,0.5757575757575758
id_tl,qwen25_7b,1,8,sum,wrong_exact_minus_masked,33,-0.6120636461996174,-1.572809349986347,0.3606342825179568,0.6363636363636364
id_tl,qwen25_7b,1,8,sum,wrong_masked_minus_language,33,-1.6139722792325892,-3.4465070702879057,-0.06574864384805114,0.5757575757575758
id_tl,qwen25_7b,1,8,sum,correct_exact_minus_language,33,11.473643089782193,8.37051005837557,14.837808734417989,0.09090909090909091
